Ride Down on Em (Day the Cops Took Over),O.C.C.,Hip-Hop / Rap / R&B,Vocals / Lyrics,1994
Outta Here,Furries in a Blender,Electronic / Dance,Vocals / Lyrics,2009
If You Don't Like Rap,Deadly D,Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
Let's Have a Party,Brain Damage,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Listen Closely (Bozack) (Remix) (7 Minute Workout Mix),Tam Rock & E.Q.,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Listen Closely (Bozack) (Remix) (Eastside Jeep Mix),Tam Rock & E.Q.,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Hip Hop Addict (Hollywood Live),Candyman,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Jive Time Jimmy,Butchy-B,Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
I'm Civilized,The Original MC Fresh,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Rappin' Black in a White World,Po Broke Souls,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Total Chaos,Priority One,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Bonnes Résolutions,Leeroy Kesiah,Hip-Hop / Rap / R&B,Vocals / Lyrics,2009
Panther Power,PE 2.0,Hip-Hop / Rap / R&B,Vocals / Lyrics,2014
Smooth Operator,Sir Rock T,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Cher Sounds Like a Man Robot,R0CKET SAUCE!!!,Electronic / Dance,Multiple Elements,2013
Put Your Money (Where Your Mouth Is),Courageous Chief,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
You Punk Mother Piece of Shit,Kepa La Pierre,Electronic / Dance,Vocals / Lyrics,2007
Dredd Tune,Manaia Toa,Electronic / Dance,Vocals / Lyrics,2018
Mystro on the Flex (Dog Re-Mix),Kaos & Mystro,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Our Own Style,Def IV,Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
Saga (Iron Fist),Def Wish Cast,Hip-Hop / Rap / R&B,Vocals / Lyrics,1993
Har Gunga (Underground Mix),Achanak,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Har Gunga (Underground Mix),Double Impact (British Rapper),Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
"Devil, This Is Where the Party Ends",Beat Master Clay D,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
"Devil, This Is Where the Party Ends",Prince Rahiem,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Dandansoy Boi,Bass Relief,Electronic / Dance,Vocals / Lyrics,2020
Hold Your Own,Blade,Hip-Hop / Rap / R&B,Vocals / Lyrics,1993
Qué Triste,Kodigo Norte,Hip-Hop / Rap / R&B,Vocals / Lyrics,2006
I Wanna Be Loved,Four Sure,Hip-Hop / Rap / R&B,Vocals / Lyrics,1993
I Want U,Ghastly,Electronic / Dance,Vocals / Lyrics,2019
I Want U,NITE OUT,Electronic / Dance,Vocals / Lyrics,2019
Hit Me,Vin's Da Cuero,Hip-Hop / Rap / R&B,Vocals / Lyrics,2013
Beat of the Drum,Gallo,Electronic / Dance,Vocals / Lyrics,2013
Beat of the Drum,Alaia,Electronic / Dance,Vocals / Lyrics,2013
Break It Down,Unity Klan,Hip-Hop / Rap / R&B,Vocals / Lyrics,1999
Break It Down,T-Boy,Hip-Hop / Rap / R&B,Vocals / Lyrics,1999
Deja Tus Penas,Ruben DJ,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Dark Room KITAKAGAYA,Doddodo,Hip-Hop / Rap / R&B,Vocals / Lyrics,2006
Rappers Delight 1990,Rob Harvey,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
CTRL+Z,NESSYOU,Hip-Hop / Rap / R&B,Vocals / Lyrics,2017
Kotch,Michie Mee and LA Luv,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Funked Up,South Central Cartel,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Get From in Fronna Me,Royal Flush (Rap Group),Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
Seein'In,B.L.A.C.K.,Hip-Hop / Rap / R&B,Vocals / Lyrics,1995
Miami Power Mixx Vol. 1,"D.J. Deryck ""D""",Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
Demes Shuffle,Allstar Fresh,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Demes Shuffle,M.C. Demes,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
How You Love Me Now (Dutch Mix),Crystal Rock,Electronic / Dance,Vocals / Lyrics,2011
Remix of a Nation,Public Enemy,Hip-Hop / Rap / R&B,Vocals / Lyrics,2007
Black Gold Strategy,C.O.D. (2),Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Makes You Blind,Public Enemy,Hip-Hop / Rap / R&B,Vocals / Lyrics,2005
Outlaws in Effect,Outlaw Posse,Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
No Setting Down,The Airport District,Rock / Pop,Vocals / Lyrics,2021
