Retaliation,F.E.W.D.,Hip-Hop / Rap / R&B,Drums,by F.E.W.D. (1993)
Two Bad Brovas,Bashton the Invizabul Mang,Hip-Hop / Rap / R&B,Sound Effect / Other,by Bashton the Invizabul Mang (1997)
La Vida De Una Estrella,Gerardo,Hip-Hop / Rap / R&B,Sound Effect / Other,by Gerardo (1994)
Double J'z Tantrum,Double J,Hip-Hop / Rap / R&B,Hook / Riff,by Double J (1991)
Don't Do It,RJ (Jungle Producer),Electronic / Dance,Drums,by RJ (Jungle Producer) (1993)
Killer Shark (Radio Edit),Hithard,Hip-Hop / Rap / R&B,Multiple Elements,by Hithard (1997)
You Can't Handle the Format,First Degree the D.E.,Hip-Hop / Rap / R&B,Sound Effect / Other,by First Degree the D.E. (1992)
Faithful,II Close,Hip-Hop / Rap / R&B,Sound Effect / Other,by II Close (1993)
King of the Beats,Dan the Automator,Hip-Hop / Rap / R&B,Multiple Elements,by Dan the Automator feat. MC Twan (1990)
King of the Beats,MC Twan,Hip-Hop / Rap / R&B,Multiple Elements,by Dan the Automator feat. MC Twan (1990)
The Jack That House Clubbed,Jack 'N' Chill,Electronic / Dance,Hook / Riff,by Jack 'N' Chill (1988)
Chance to Advance,Neighbourhood Threat,Hip-Hop / Rap / R&B,Drums,by Neighbourhood Threat (2014)
Money Spent,Da Homlez,Hip-Hop / Rap / R&B,Drums,by Da Homlez (1995)
Tha Destroya,MC Mac Vell,Hip-Hop / Rap / R&B,Multiple Elements,by MC Mac Vell (1992)
Believe In,Ironik (Breakbeat),Electronic / Dance,Multiple Elements,by Ironik (Breakbeat) (1993)
Alias Crazy Rak,Too Short,Hip-Hop / Rap / R&B,Hook / Riff,by Too Short (1989)
Only the Strong Survive,Kurtis Blow,Hip-Hop / Rap / R&B,Hook / Riff,by Kurtis Blow (1988)
It's a Bud Thing,Smiley,Hip-Hop / Rap / R&B,Drums,by Smiley (1992)
Santa's Beat Box,Cutmaster D.C.,Hip-Hop / Rap / R&B,Sound Effect / Other,by Cutmaster D.C. (1986)
Endstation Abschiebehaft,Anarchist Academy,Hip-Hop / Rap / R&B,Drums,by Anarchist Academy (1998)
Black Is the Light,B.L.A.C.K.,Hip-Hop / Rap / R&B,Multiple Elements,by B.L.A.C.K. (1992)
Smoke Up My Ass,Milk Dee,Hip-Hop / Rap / R&B,Hook / Riff,by Milk Dee (1994)
Sac's Maniac,The Crisis,Hip-Hop / Rap / R&B,Hook / Riff,by The Crisis (1994)
Bikes & Cars,Smoov Lyn,Hip-Hop / Rap / R&B,Hook / Riff,by Smoov Lyn (1988)
Work It Out (Platinum Vocal Extended),Monie Love,Hip-Hop / Rap / R&B,Drums,by Monie Love (1991)
Represent,Kaotic Style,Hip-Hop / Rap / R&B,Drums,by Kaotic Style (1995)
Echte Liefde,Osdorp Posse,Hip-Hop / Rap / R&B,Drums,by Osdorp Posse (1995)
90008 Remix,Supherb,Hip-Hop / Rap / R&B,Drums,by Supherb (2000)
Power Move,MC Trouble,Hip-Hop / Rap / R&B,Sound Effect / Other,by MC Trouble (1990)
Intro,Comitato,Hip-Hop / Rap / R&B,Drums,by Comitato (1993)
Masquerade,Bustin' Melonz,Hip-Hop / Rap / R&B,Drums,by Bustin' Melonz (1994)
5 Boros,Crazy Sam,Hip-Hop / Rap / R&B,Drums,by Crazy Sam and Da Verbal Assassins (1994)
5 Boros,Da Verbal Assassins,Hip-Hop / Rap / R&B,Drums,by Crazy Sam and Da Verbal Assassins (1994)
Topeng,Iwa K,Hip-Hop / Rap / R&B,Drums,by Iwa K (1994)
The Tease,Smiley,Hip-Hop / Rap / R&B,Drums,by Smiley (1991)
The Coming,The First Sons,Hip-Hop / Rap / R&B,Drums,by The First Sons (1992)
It's the Ex,Tony Scott,Hip-Hop / Rap / R&B,Hook / Riff,by Tony Scott (1993)
Intoxicated,Greyson & Jasun,Hip-Hop / Rap / R&B,Hook / Riff,by Greyson & Jasun (1991)
I'm Not a Criminal,Maximum Security,Hip-Hop / Rap / R&B,Hook / Riff,by Maximum Security (1990)
Don't Forget Where You Come From,Black Dynasty,Hip-Hop / Rap / R&B,Hook / Riff,by Black Dynasty (1993)
Daddy's Dance,Benny B,Hip-Hop / Rap / R&B,Sound Effect / Other,by Benny B (1992)
Keep It Goin',True Culture,Hip-Hop / Rap / R&B,Multiple Elements,by True Culture (1991)
Timecode Jungle (Jungle Juice Mix),2 Ruff (Dance),Electronic / Dance,Hook / Riff,by 2 Ruff (Dance) (1990)
Surrender Your Heart,Linear,Rock / Pop,Sound Effect / Other,by Linear (1992)
My Life Story,MC Price and DJ Double Trouble,Hip-Hop / Rap / R&B,Hook / Riff,by MC Price and DJ Double Trouble (1991)
Nerf Herder,Luke Vibert,Electronic / Dance,Drums,by Luke Vibert (2014)
You Know the Rules,Dangerous Dame,Hip-Hop / Rap / R&B,Drums,by Dangerous Dame (1992)
Unsung Heroes of Hip Hop,Subsonic 2,Hip-Hop / Rap / R&B,Multiple Elements,by Subsonic 2 (1991)
I'm on It (The Original Basement Jam),The Original MC Fresh,Hip-Hop / Rap / R&B,Hook / Riff,by The Original MC Fresh (1989)
Dope Material,Dose Material,Hip-Hop / Rap / R&B,Multiple Elements,by Dose Material (1988)
Break It Down,Jackstreet Inc.,Electronic / Dance,Sound Effect / Other,by Jackstreet Inc. (1989)
