She Needs Me,Javonte,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Kendrick Lamar feat. Javonte (2009)
Bigger,SBG,Hip-Hop / Rap / R&B,Vocals / Lyrics,by SBG feat. Lavoisier and Illuminate (2013)
Bigger,Lavoisier,Hip-Hop / Rap / R&B,Vocals / Lyrics,by SBG feat. Lavoisier and Illuminate (2013)
Bigger,Illuminate,Hip-Hop / Rap / R&B,Vocals / Lyrics,by SBG feat. Lavoisier and Illuminate (2013)
Hoal,Ello Da Don,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Ello Da Don and Macon Hamilton feat. Valencia Myrick (2013)
Hoal,Macon Hamilton,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Ello Da Don and Macon Hamilton feat. Valencia Myrick (2013)
Hoal,Valencia Myrick,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Ello Da Don and Macon Hamilton feat. Valencia Myrick (2013)
Xip Xop,Ill Mascaras,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Ill Mascaras (2017)
That's Why I Get It,R.M.G,Hip-Hop / Rap / R&B,Vocals / Lyrics,by R.M.G (2014)
"Concrete, Concrete",Cornershop,Rock / Pop,Multiple Elements,by Cornershop and Kay Kwong (2012)
"Concrete, Concrete",Kay Kwong,Rock / Pop,Multiple Elements,by Cornershop and Kay Kwong (2012)
Intro,Alex Faith,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Alex Faith (2012)
Glory,Tracey Lee,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Tracey Lee (2020)
Long Red - Bonus Beat Part 2,Ice One,Hip-Hop / Rap / R&B,Drums,by Ice One (1995)
The Transition,Skrip,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Skrip feat. Ashley Stanford (2013)
The Transition,Ashley Stanford,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Skrip feat. Ashley Stanford (2013)
Pele,Angelo Mota,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Angelo Mota (2019)
Hunger,Quest,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Quest (2014)
Entrance,Pitman,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Pitman (2004)
I'ma Masterpiece,Princeton,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Princeton (2012)
No Complaints,L v K S,Hip-Hop / Rap / R&B,Vocals / Lyrics,by L v K S (2018)
Chills,Mega Ran,Hip-Hop / Rap / R&B,Multiple Elements,by Mega Ran and K-Murdock (2010)
Chills,K-Murdock,Hip-Hop / Rap / R&B,Multiple Elements,by Mega Ran and K-Murdock (2010)
Testify,Yaves,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Yaves (2013)
Wild Ride,NoCanDo,Hip-Hop / Rap / R&B,Drums,by NoCanDo (2006)
In Autumn's Ear,Yaves,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Yaves (2012)
Dale Papi,Lariss,Electronic / Dance,Vocals / Lyrics,by Lariss (2014)
I'm Gonna Make It,Wellz,Hip-Hop / Rap / R&B,Multiple Elements,by Wellz (2011)
This Is It,Broke As...,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Broke As... (1998)
Black Is the Light,B.L.A.C.K.,Hip-Hop / Rap / R&B,Vocals / Lyrics,by B.L.A.C.K. (1992)
Drop a Load on 'Em,1-5ive Posse,Hip-Hop / Rap / R&B,Drums,by 1-5ive Posse (1992)
Something Got to Give,Sean Hines,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Sean Hines (2013)
Bob to Tha Rhythm,The Lyrical Poet,Hip-Hop / Rap / R&B,Drums,by The Lyrical Poet (1993)
Contemplate (Version One),Reanimator,Hip-Hop / Rap / R&B,Drums,by Reanimator (2003)
Slingshot,Yaves,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Yaves feat. JFlue (2012)
Slingshot,JFlue,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Yaves feat. JFlue (2012)
Set the Record Straight,BYB,Hip-Hop / Rap / R&B,Vocals / Lyrics,by BYB (1991)
Project Blues,1-5ive Posse,Hip-Hop / Rap / R&B,Drums,by 1-5ive Posse (1992)
Roll N Rock,DJ Official,Hip-Hop / Rap / R&B,Multiple Elements,by DJ Official (2015)
Top Choice (Jeep Mix),High Authority,Hip-Hop / Rap / R&B,Multiple Elements,by High Authority and Choice (1993)
Top Choice (Jeep Mix),Choice,Hip-Hop / Rap / R&B,Multiple Elements,by High Authority and Choice (1993)
Rumble Young Man,Yaves,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Yaves feat. Keisha Soleil (2015)
Rumble Young Man,Keisha Soleil,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Yaves feat. Keisha Soleil (2015)
On a Saturday,Strong Soul,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Strong Soul (1994)
