Dortmund Silo,Too Strong,Hip-Hop / Rap / R&B,Multiple Elements,by Too Strong (1993)
Gara Dura,F.C.E.,Hip-Hop / Rap / R&B,Sound Effect / Other,by F.C.E. (1992)
Back Off Me,Hooded Figures,Hip-Hop / Rap / R&B,Multiple Elements,by Hooded Figures (1997)
Takin Shorts Is a No-No,Mahony,Hip-Hop / Rap / R&B,Hook / Riff,by Mahony and Chainsaw Massacre (1991)
Takin Shorts Is a No-No,Chainsaw Massacre,Hip-Hop / Rap / R&B,Hook / Riff,by Mahony and Chainsaw Massacre (1991)
Quick Way Out,WC and the Maad Circle,Hip-Hop / Rap / R&B,Drums,by WC and the Maad Circle (1992)
How We Gonna Act,Royal Flush (Rap Group),Hip-Hop / Rap / R&B,Hook / Riff,by Royal Flush (Rap Group) (1991)
If You Wanna Sex Me Up,T.C.F.,Hip-Hop / Rap / R&B,Drums,by T.C.F. (1991)
Soup of the Day,Finesse & Showbiz,Hip-Hop / Rap / R&B,Hook / Riff,by Finesse & Showbiz (1993)
Not a Test,MessyPandas,Electronic / Dance,Multiple Elements,by MessyPandas (2014)
Girls (Just Want to Have Fun) (Club Mix),Jam Jam,Electronic / Dance,Multiple Elements,by Jam Jam (1992)
Everything Was Acid,Qnete,Electronic / Dance,Hook / Riff,by Qnete (2020)
Act Like Ya Know,Natives in Black,Hip-Hop / Rap / R&B,Drums,by Natives in Black (1994)
As I Come Back,MC Madness,Hip-Hop / Rap / R&B,Multiple Elements,by MC Madness (1993)
Let the Years Roll,Powerule,Hip-Hop / Rap / R&B,Hook / Riff,by Powerule (1990)
The Cult... The Culture,True Culture,Hip-Hop / Rap / R&B,Drums,by True Culture (1991)
For Those Who Dissed Me,2 Deep,Hip-Hop / Rap / R&B,Hook / Riff,by 2 Deep (1990)
Into U,Dread Flimstone,Hip-Hop / Rap / R&B,Multiple Elements,by Dread Flimstone and The Modern Tone Age Family feat. Jah T (1991)
Into U,The Modern Tone Age Family,Hip-Hop / Rap / R&B,Multiple Elements,by Dread Flimstone and The Modern Tone Age Family feat. Jah T (1991)
