Act Like You Know,Flavor Rap Productions,Hip-Hop / Rap / R&B,Multiple Elements,"by Flavor Rap Productions, MC Rome and Jocko (1992)"
Act Like You Know,MC Rome,Hip-Hop / Rap / R&B,Multiple Elements,"by Flavor Rap Productions, MC Rome and Jocko (1992)"
Act Like You Know,Jocko,Hip-Hop / Rap / R&B,Multiple Elements,"by Flavor Rap Productions, MC Rome and Jocko (1992)"
Grill Session,Moving Target,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Moving Target (1992)
Dry Spell,Al Dirty,Hip-Hop / Rap / R&B,Hook / Riff,by Al Dirty (2005)
Let It Smoke,J-Bad,Hip-Hop / Rap / R&B,Vocals / Lyrics,by J-Bad (1993)
Surnuna Sündinud,Cool D,Hip-Hop / Rap / R&B,Multiple Elements,by Cool D (1995)
LA A.K.A Vietnam,Prophesy,Hip-Hop / Rap / R&B,Multiple Elements,by Prophesy and Flow-Etic (1992)
LA A.K.A Vietnam,Flow-Etic,Hip-Hop / Rap / R&B,Multiple Elements,by Prophesy and Flow-Etic (1992)
Too Many Girls,Billy Dee M.C.,Hip-Hop / Rap / R&B,Multiple Elements,by Billy Dee M.C. (1989)
Cause Your Rhymes Don't Flow and Your Beats Don't Pump,Kinderzimmer Productions,Hip-Hop / Rap / R&B,Hook / Riff,by Kinderzimmer Productions (1996)
Rebel in You,The Brother/hood Nation,Hip-Hop / Rap / R&B,Drums,by The Brother/hood Nation (1992)
Living on a Lie,Tribal Ink,Rock / Pop,Drums,by Tribal Ink (2003)
In the Place to Be,Rasan,Hip-Hop / Rap / R&B,Drums,by Rasan (1992)
Undaworld,Unda World,Hip-Hop / Rap / R&B,Drums,by Unda World (1993)
Red Wagon (Street Mix),Poison Ladd S.L.R.,Hip-Hop / Rap / R&B,Multiple Elements,by Poison Ladd S.L.R. (2010)
How Much Ghetto Can You Take,Too Much Trouble,Hip-Hop / Rap / R&B,Multiple Elements,by Too Much Trouble (1993)
Stompin' Committee,Ali Dee,Hip-Hop / Rap / R&B,Drums,by Ali Dee (1993)
Blow Out Da Flame,Supa Hoe,Hip-Hop / Rap / R&B,Hook / Riff,by Supa Hoe (1995)
Raised Like a Pitbull,AW1,Hip-Hop / Rap / R&B,Multiple Elements,by AW1 (1991)
One 2 Da Bootlegga,Da Hoodzmen,Hip-Hop / Rap / R&B,Multiple Elements,by Da Hoodzmen (1993)
Skinz Ain't What They Used to Be,Devious (9),Hip-Hop / Rap / R&B,Drums,by Devious (9) (1993)
Blackout,Villain,Hip-Hop / Rap / R&B,Drums,by Villain (1994)
Silent Rage (Remix),Ill State Assassins,Hip-Hop / Rap / R&B,Multiple Elements,by Ill State Assassins (1993)
I Wonna Hit the Joint,N.O.T.S.,Hip-Hop / Rap / R&B,Drums,by N.O.T.S. (1994)
You Fucked Up When You Slammed My Motha,The Click,Hip-Hop / Rap / R&B,Multiple Elements,by The Click (1993)
Warpath,Courageous Chief,Hip-Hop / Rap / R&B,Hook / Riff,by Courageous Chief (1991)
Can't Take No More,Jam & DKC,Hip-Hop / Rap / R&B,Drums,by Jam & DKC (1996)
Undaworld,Undaworld,Hip-Hop / Rap / R&B,Drums,by Undaworld (1993)
In the Box (Front Stop Mix),Pure Sinister,Hip-Hop / Rap / R&B,Hook / Riff,by Pure Sinister (1992)
Lyve!!!,Mixmaster D,Hip-Hop / Rap / R&B,Drums,by Mixmaster D feat. Flipsyde (2) (1993)
Lyve!!!,Flipsyde (2),Hip-Hop / Rap / R&B,Drums,by Mixmaster D feat. Flipsyde (2) (1993)
Chumps in a Slump,Illa-Dapted,Hip-Hop / Rap / R&B,Drums,by Illa-Dapted (1994)
Advertisement,King Tee,Hip-Hop / Rap / R&B,Drums,by King Tee (1994)
Don't Try to Step to This,Brothers in Charge,Hip-Hop / Rap / R&B,Multiple Elements,by Brothers in Charge (1993)
Take Care Ya Bizness (Remix),Lez Moné,Hip-Hop / Rap / R&B,Drums,by Lez Moné (1994)
Stylez of Uh Razzer,Halrazzers,Hip-Hop / Rap / R&B,Drums,by Halrazzers (1994)
Freestyle,Cooly Live,Hip-Hop / Rap / R&B,Multiple Elements,by Cooly Live (1992)
Place Aux Nouveaux Heros,Timide Et Sans Complexe,Hip-Hop / Rap / R&B,Drums,by Timide Et Sans Complexe (1993)
Seu Futuro,Comando DMC,Hip-Hop / Rap / R&B,Drums,by Comando DMC (1995)
What I Came 2 Do,MC Twist,Hip-Hop / Rap / R&B,Hook / Riff,by MC Twist (1990)
Let the Words Do the Talking,Real II Reel,Hip-Hop / Rap / R&B,Drums,by Real II Reel (1993)
For My Mum,Katch 22,Hip-Hop / Rap / R&B,Drums,by Katch 22 (1993)
Code Red,The K-Otic Family,Hip-Hop / Rap / R&B,Drums,by The K-Otic Family (1995)
Earlin',K-Supreme,Hip-Hop / Rap / R&B,Drums,by K-Supreme (1994)
Sky.,Purpan.,Hip-Hop / Rap / R&B,Multiple Elements,by Purpan. (2017)
Intro,Osdorp Posse,Hip-Hop / Rap / R&B,Drums,by Osdorp Posse (1992)
Thank U,Captain Sky,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Captain Sky (1990)
"Easy Come, Easy Go (12"" Remix)",Joe Public,Hip-Hop / Rap / R&B,Drums,by Joe Public (1994)
I Got Tossed,Strugglin Souls,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Strugglin Souls (1992)
When I Enter His Mind,May-May Ali,Hip-Hop / Rap / R&B,Drums,by May-May Ali (1992)
Put Your Ear in Da Flava,Kaotic Style,Hip-Hop / Rap / R&B,Drums,by Kaotic Style (1994)
Ripping Up the Industry (Re-Haul),Black Radical MKII,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Black Radical MKII (1991)
Rue Caraman,Beigels Daisy Toasts,Jazz / Blues,Drums,by Beigels Daisy Toasts (1995)
The Trip (Evil Needle),Alex Rosén,Hip-Hop / Rap / R&B,Drums,by Alex Rosén (1999)
Graffiti Rhymes,Home Team,Hip-Hop / Rap / R&B,Drums,by Home Team (1994)
Posse Jam,Def Dames,Hip-Hop / Rap / R&B,Hook / Riff,by Def Dames (1991)
Masterful Orator,Bolaji,Hip-Hop / Rap / R&B,Multiple Elements,by Bolaji (1989)
Comin' Up,Deuce Mob (Ohio Duo),Hip-Hop / Rap / R&B,Drums,by Deuce Mob (Ohio Duo) (1993)
Dog N' Me,Art N' Soul,Hip-Hop / Rap / R&B,Drums,by Art N' Soul (1996)
Rising Son,Sons of Sam,Hip-Hop / Rap / R&B,Multiple Elements,by Sons of Sam (2010)
On Your Ass,A.M. Dre,Hip-Hop / Rap / R&B,Drums,by A.M. Dre (1994)
Come Get 'Em (Remix),Faede,Hip-Hop / Rap / R&B,Drums,by Faede (1995)
Lost (Mixxmadness),Overdose,Hip-Hop / Rap / R&B,Drums,by Overdose (1994)
The Funky Individual,3 Grand,Hip-Hop / Rap / R&B,Vocals / Lyrics,by 3 Grand (1991)
Hip-Hopcracy,D-Boy Rodriguez,Hip-Hop / Rap / R&B,Multiple Elements,by D-Boy Rodriguez (1990)
Hurt Me,Chop Shop,Hip-Hop / Rap / R&B,Drums,by Chop Shop (1996)
Comin' Harder,Oaktown's 3-5-7,Hip-Hop / Rap / R&B,Hook / Riff,by Oaktown's 3-5-7 (1991)
Pig Skinnas 2,House of Krazees,Hip-Hop / Rap / R&B,Multiple Elements,by House of Krazees (1994)
He Had a Dream,E.L-B.E,Hip-Hop / Rap / R&B,Drums,by E.L-B.E (1994)
Ieri Come Adesso Rmx,The Next Diffusion,Hip-Hop / Rap / R&B,Multiple Elements,by The Next Diffusion feat. Esa (2005)
Ieri Come Adesso Rmx,Esa,Hip-Hop / Rap / R&B,Multiple Elements,by The Next Diffusion feat. Esa (2005)
The Jewel,Def Rhythm Productions,Hip-Hop / Rap / R&B,Hook / Riff,by Def Rhythm Productions (1990)
Real Wax for Your Ears,Kev-Wev,Hip-Hop / Rap / R&B,Multiple Elements,by Kev-Wev (1989)
Niks Te Maken (Blijdorp Posse Mix),Rotterdam Terror Corps,Electronic / Dance,Drums,by Rotterdam Terror Corps (1998)
Noche Es-P-Cial,Siete-7 Black,Hip-Hop / Rap / R&B,Drums,by Siete-7 Black (1994)
Gangster Original (Remix),Kid Power Posse,Hip-Hop / Rap / R&B,Drums,by Kid Power Posse (1993)
"Come On, Just Do It",Platinum (2),Hip-Hop / Rap / R&B,Vocals / Lyrics,by Platinum (2) (1992)
Top of the Head,Prince Ikey C,Hip-Hop / Rap / R&B,Drums,by Prince Ikey C (1992)
Hardcore,MC Zappa,Hip-Hop / Rap / R&B,Drums,by MC Zappa (2018)
Deja Me Nacer,Gerardo,Hip-Hop / Rap / R&B,Drums,by Gerardo (1992)
Murder Capitol,Smoke (Rapper),Hip-Hop / Rap / R&B,Drums,by Smoke (Rapper) (1994)
Funkadelico,Ice One,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Ice One feat. Julie P. and Piotta (1994)
Funkadelico,Julie P.,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Ice One feat. Julie P. and Piotta (1994)
Funkadelico,Piotta,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Ice One feat. Julie P. and Piotta (1994)
Death of a Salesman,Money Boss Players,Hip-Hop / Rap / R&B,Drums,by Money Boss Players (1994)
Bring Dat Booty On,U Know Who,Hip-Hop / Rap / R&B,Vocals / Lyrics,by U Know Who (1994)
Jackin for Transpo,Tweedy Bird Loc,Hip-Hop / Rap / R&B,Hook / Riff,by Tweedy Bird Loc (1992)
Act Like U Know,Black Is Black (2),Hip-Hop / Rap / R&B,Hook / Riff,by Black Is Black (2) (1992)
O Som,Posse Mente Zulu,Hip-Hop / Rap / R&B,Multiple Elements,by Posse Mente Zulu (1998)
I Got Style,Trauma Center,Hip-Hop / Rap / R&B,Drums,by Trauma Center (2013)
Closer to Your Love,Kaotic Stylin,Hip-Hop / Rap / R&B,Drums,by Kaotic Stylin (1991)
Luv 2 Bag Ya,Major Stress,Hip-Hop / Rap / R&B,Drums,by Major Stress (1997)
All Live,Micranots,Hip-Hop / Rap / R&B,Drums,by Micranots (1999)
Rolling Samurai,M-Team,Hip-Hop / Rap / R&B,Hook / Riff,by M-Team (1989)
Roughead,Monk & Canatella,Other,Drums,by Monk & Canatella (1996)
This Is How We Roll (Enjoy the Ride),Marco Marinangeli,Hip-Hop / Rap / R&B,Multiple Elements,by Marco Marinangeli and Darius Farrelly (1999)
This Is How We Roll (Enjoy the Ride),Darius Farrelly,Hip-Hop / Rap / R&B,Multiple Elements,by Marco Marinangeli and Darius Farrelly (1999)
Gardez L'Écoute,Mellowman,Hip-Hop / Rap / R&B,Drums,by Mellowman (1995)
Best Little Whorehouse in Texas,Too Much Trouble,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Too Much Trouble (1993)
Life at the BBQ,The Nutsons,Hip-Hop / Rap / R&B,Drums,by The Nutsons feat. Tony Infamous (2002)
Life at the BBQ,Tony Infamous,Hip-Hop / Rap / R&B,Drums,by The Nutsons feat. Tony Infamous (2002)
Swing Sump'n Ruff,Ruff -N- Rugged,Hip-Hop / Rap / R&B,Drums,by Ruff -N- Rugged (1994)
I'm Not a Pup,HQH Posse,Hip-Hop / Rap / R&B,Hook / Riff,by HQH Posse (1994)
Black Men United,Shut Up and Dance,Hip-Hop / Rap / R&B,Multiple Elements,by Shut Up and Dance (1995)
Shelter,The Revolution,Hip-Hop / Rap / R&B,Drums,by The Revolution and Norman Cook feat. Lateef the Truth Speaker (2009)
Shelter,Norman Cook,Hip-Hop / Rap / R&B,Drums,by The Revolution and Norman Cook feat. Lateef the Truth Speaker (2009)
Shelter,Lateef the Truth Speaker,Hip-Hop / Rap / R&B,Drums,by The Revolution and Norman Cook feat. Lateef the Truth Speaker (2009)
Who's the Master?,Barsha,Hip-Hop / Rap / R&B,Hook / Riff,by Barsha (1990)
Daddiez Home,Kwest Tha Madd Lad,Hip-Hop / Rap / R&B,Drums,by Kwest Tha Madd Lad (1996)
Let a Nigga Flow,Kaotic Style,Hip-Hop / Rap / R&B,Drums,by Kaotic Style (1994)
All Night Long,Shello,Hip-Hop / Rap / R&B,Drums,by Shello (1994)
Return of a Simple Song,X-Men (2),Electronic / Dance,Multiple Elements,by X-Men (2) (1992)
Get Right-Intro,A.M. Dre,Hip-Hop / Rap / R&B,Drums,by A.M. Dre (1994)
Do I Come Off,The Posse NFX,Hip-Hop / Rap / R&B,Multiple Elements,by The Posse NFX (1991)
Tie Goes to the Runner,Public Enemy,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Public Enemy (1992)
I Devistate,Desire & the Ville Posse,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Desire & the Ville Posse (1987)
Lazy Woman,The Cenobites,Hip-Hop / Rap / R&B,Drums,by The Cenobites (2015)
Because You Are So Funny,Ultramagnetic MC's,Hip-Hop / Rap / R&B,Drums,by Ultramagnetic MC's (1998)
Die Flucht,State of Departmentz,Hip-Hop / Rap / R&B,Vocals / Lyrics,by State of Departmentz (1994)
Who's in Da House (Classic Extended Mix),Flip Da Scrip,Electronic / Dance,Multiple Elements,by Flip Da Scrip (1994)
Azataki,100°C,Rock / Pop,Drums,by 100°C (2004)
You Can't Swing This (Radio Mix),Lyrical Prophecy,Hip-Hop / Rap / R&B,Multiple Elements,by Lyrical Prophecy (1990)
Burning Bridges,Rukus (3),Hip-Hop / Rap / R&B,Drums,by Rukus (3) (2015)
We Got the Flavor,Kaotic Stylin,Hip-Hop / Rap / R&B,Multiple Elements,by Kaotic Stylin (1992)
Thing Called Love (Alotta Love Mix),The Boys,Hip-Hop / Rap / R&B,Drums,by The Boys (1990)
Rulin Schoolin & Coolin,Royal Flush (Rap Group),Hip-Hop / Rap / R&B,Multiple Elements,by Royal Flush (Rap Group) (1988)
I'm Servin',Disco Beave,Hip-Hop / Rap / R&B,Multiple Elements,by Disco Beave (1987)
Dis Beat Is Stankin',Sylk Smoov,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Sylk Smoov (1991)
Dead Presidents (Ace of Spades Mix),Phace,Hip-Hop / Rap / R&B,Hook / Riff,by Phace (1995)
Ain't 2 Proud 2 Beg (Left Eye's 3 Minutes and Counting),TLC,Hip-Hop / Rap / R&B,Drums,by TLC (1991)
The Bomb Drops,Jeep Beat Collective,Hip-Hop / Rap / R&B,Drums,by Jeep Beat Collective (1995)
On the Dope Side,3-D,Hip-Hop / Rap / R&B,Vocals / Lyrics,by 3-D (1987)
Underground Blues,College Boyz,Hip-Hop / Rap / R&B,Drums,by College Boyz (1992)
Keep a Handle,J.V.C. F.O.R.C.E.,Hip-Hop / Rap / R&B,Multiple Elements,by J.V.C. F.O.R.C.E. (1990)
It's Like That,Supreme NYborn,Hip-Hop / Rap / R&B,Drums,by Supreme NYborn (1991)
Mother Fuckin' Thugs,Too Much Trouble,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Too Much Trouble (1992)
Too Funky,3-2 Get Funky,Hip-Hop / Rap / R&B,Vocals / Lyrics,by 3-2 Get Funky (1993)
No Frontin' Allowed (Down Groove Mix),MC Breed,Hip-Hop / Rap / R&B,Hook / Riff,by MC Breed (1992)
Niggarz in a State of Emergency,E.L. Me and the Street Products,Hip-Hop / Rap / R&B,Drums,by E.L. Me and the Street Products (1992)
Six in the Chamber,Insane Poetry,Hip-Hop / Rap / R&B,Multiple Elements,by Insane Poetry (1992)
Check Us Out,Tymz Up,Hip-Hop / Rap / R&B,Multiple Elements,by Tymz Up (1993)
Close the Crackhouse,Professor X the Overseer,Hip-Hop / Rap / R&B,Hook / Riff,"by Professor X the Overseer feat. Big Daddy Kane, Chuck D and Wise Intelligent (1993)"
Close the Crackhouse,Big Daddy Kane,Hip-Hop / Rap / R&B,Hook / Riff,"by Professor X the Overseer feat. Big Daddy Kane, Chuck D and Wise Intelligent (1993)"
Close the Crackhouse,Chuck D,Hip-Hop / Rap / R&B,Hook / Riff,"by Professor X the Overseer feat. Big Daddy Kane, Chuck D and Wise Intelligent (1993)"
