The Sawed Off,Hard to Kill,Hip-Hop / Rap / R&B,Drums,1992
Jim Kelly,Lords at War,Hip-Hop / Rap / R&B,Drums,1992
Showdown,Mixed Flavor,Hip-Hop / Rap / R&B,Multiple Elements,1993
T.L. Back to Yell,Danger Zone Mobb Sqwad,Hip-Hop / Rap / R&B,Drums,1992
Silence on the Air,Chunk,Hip-Hop / Rap / R&B,Drums,1992
Charlie's Jam,Charlie Wilson,Hip-Hop / Rap / R&B,Drums,1992
Good 'N' Sticky,Huggy,Hip-Hop / Rap / R&B,Hook / Riff,1993
Be My Private Dancer,2 Live Crew,Hip-Hop / Rap / R&B,Vocals / Lyrics,1995
Draama,Cool D,Hip-Hop / Rap / R&B,Vocals / Lyrics,1998
On the Moon,Chancellor Warhol,Hip-Hop / Rap / R&B,Vocals / Lyrics,2011
On the Moon,Particle Peeple,Hip-Hop / Rap / R&B,Vocals / Lyrics,2011
Quem Precisa Deles Pra Sobreviver,FNR,Hip-Hop / Rap / R&B,Multiple Elements,1990
R U Conscious,MC Eric,Hip-Hop / Rap / R&B,Hook / Riff,1991
Queen of Rap,Overweight Pooch,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Oh Yaaro Kaun Nachdi (Sweet Mix),Heera,Electronic / Dance,Drums,1992
Bonus,Stezo,Hip-Hop / Rap / R&B,Vocals / Lyrics,1994
Pole Miskit öelda,Cool D,Hip-Hop / Rap / R&B,Hook / Riff,1998
L'Inferno Dei Sogni,AK47,Hip-Hop / Rap / R&B,Drums,1996
Why? (Looking Back),Heartless Crew,Hip-Hop / Rap / R&B,Drums,2003
United We Stand,Chunk,Hip-Hop / Rap / R&B,Drums,1992
Sora to Umi to Niji No Yume,Akiko Sugawara,Soundtrack / Library,Drums,1998
Tootin' on the Hooters,Doctor Dré,Hip-Hop / Rap / R&B,Vocals / Lyrics,1994
Tootin' on the Hooters,Ed Lover,Hip-Hop / Rap / R&B,Vocals / Lyrics,1994
Noite,Duck Jam E Nação Hip-Hop,Hip-Hop / Rap / R&B,Multiple Elements,1992
It's a Life,ATC (Hip Hop),Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
Wienie Whistlers,Bobby Jimmy and the Critters,Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
Who's the Man ?,Allstar Fresh,Hip-Hop / Rap / R&B,Multiple Elements,1989
Who's the Man ?,M.C. Demes,Hip-Hop / Rap / R&B,Multiple Elements,1989
You Can't Handle the Format,First Degree the D.E.,Hip-Hop / Rap / R&B,Drums,1992
Side a (Battle Breaks Vol. 3),Cutmaster Swift,Hip-Hop / Rap / R&B,Vocals / Lyrics,2000
Bien Mama,Vissi,Other,Drums,1999
Da Funky K,24k,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Countdown to Pitworld,Pitman,Hip-Hop / Rap / R&B,Vocals / Lyrics,2002
Funky Juan Brown,Urban Flow,Hip-Hop / Rap / R&B,Multiple Elements,1996
Gettin' Funky,D-Lo and Tha N.T.P.,Hip-Hop / Rap / R&B,Multiple Elements,1993
KH Anthem,Himuki,Hip-Hop / Rap / R&B,Drums,2007
KH Anthem,DJ Kenzo,Hip-Hop / Rap / R&B,Drums,2007
KH Anthem,DJ Tsu,Hip-Hop / Rap / R&B,Drums,2007
Northbound Renegade,Top Quality,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Northbound Renegade,5 Below,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Get Your Weight Up (Big Girl Anthem - T*E*C*K! Remix),Storm the Unpredictable,Hip-Hop / Rap / R&B,Vocals / Lyrics,2004
We Can't Stand These Bitches,Criminal Nation,Hip-Hop / Rap / R&B,Multiple Elements,1992
No Selfcontrol Mix,24k,Hip-Hop / Rap / R&B,Drums,1990
Wicked and Nasty,P-King,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Introlosophy II,D.A.M.N.,Hip-Hop / Rap / R&B,Drums,1991
