Straight Outta Compton,N.W.A,Hip-Hop / Rap / R&B,Drums,1988
Pigs,"Tyler the Creator",Hip-Hop / Rap / R&B,Drums,2013
Scary Monsters and Nice Sprites (The Juggernaut Remix),Skrillex,Electronic / Dance,Drums,2011
Patrol,Homemade Weapons,Electronic / Dance,Drums,2019
Informer,Snow,Hip-Hop / Rap / R&B,Drums,1992
